index;periode;session_start_time;session_end_time;consumption_kw;charging_start_time;charging_end_time;session_duration;charging_duration;max_power_kW
196;Challenge;2024-02-12 15:25:00;2024-02-12 17:37:00;15,131;2024-02-12 15:25:00;2024-02-12 17:37:00;133;133;6,9
197;Challenge;2024-02-12 11:24:00;2024-02-12 17:12:00;3,912;2024-02-12 11:24:00;2024-02-12 13:59:00;349;156;1,6
198;Challenge;2024-02-12 07:09:00;2024-02-12 16:49:00;20,056;2024-02-12 07:09:00;2024-02-12 10:33:00;580;205;7,1
199;Challenge;2024-02-12 07:54:00;2024-02-12 13:46:00;19,499;2024-02-12 10:59:00;2024-02-12 13:46:00;353;167;7,2
200;Challenge;2024-02-12 06:11:00;2024-02-12 10:52:00;14,797;2024-02-12 06:11:00;2024-02-12 08:49:00;282;158;7,6
201;Challenge;2024-02-11 12:17:00;2024-02-11 17:27:00;17,062;2024-02-11 12:17:00;2024-02-11 17:27:00;310;310;3,5
202;Challenge;2024-02-10 18:28:00;2024-02-11 10:47:00;42,828;2024-02-10 22:00:00;2024-02-11 03:51:00;980;351;7,6
203;Challenge;2024-02-09 20:41:00;2024-02-10 09:56:00;42,707;2024-02-09 22:00:00;2024-02-10 04:04:00;795;365;7,3
204;Challenge;2024-02-09 10:03:00;2024-02-09 17:41:00;49,907;2024-02-09 10:58:00;2024-02-09 17:41:00;458;403;9,4
205;Challenge;2024-02-09 11:08:00;2024-02-09 16:17:00;4,834;2024-02-09 11:08:00;2024-02-09 14:23:00;310;196;1,6
206;Challenge;2024-02-09 06:21:00;2024-02-09 16:13:00;10,523;2024-02-09 06:21:00;2024-02-09 08:20:00;592;119;7,2
207;Challenge;2024-02-09 07:01:00;2024-02-09 15:25:00;24,244;2024-02-09 11:01:00;2024-02-09 14:43:00;505;223;7,2
208;Challenge;2024-02-09 08:44:00;2024-02-09 13:32:00;8,259;2024-02-09 08:47:00;2024-02-09 10:47:00;288;120;6,5
209;Challenge;2024-02-09 11:56:00;2024-02-09 13:03:00;7,583;2024-02-09 11:56:00;2024-02-09 13:03:00;67;67;6,9
210;Challenge;2024-02-08 18:55:00;2024-02-09 08:25:00;37,711;2024-02-08 22:00:00;2024-02-09 03:09:00;810;310;7,9
211;Challenge;2024-02-08 22:09:00;2024-02-09 07:51:00;18,306;2024-02-08 22:09:00;2024-02-09 04:29:00;582;380;3,5
212;Challenge;2024-02-08 08:01:00;2024-02-08 19:31:00;27,959;2024-02-08 10:59:00;2024-02-08 19:31:00;691;513;7,2
213;Challenge;2024-02-08 09:20:00;2024-02-08 18:36:00;29,071;2024-02-08 11:10:00;2024-02-08 16:15:00;557;305;6,6
214;Challenge;2024-02-08 12:55:00;2024-02-08 16:50:00;3,769;2024-02-08 12:55:00;2024-02-08 14:31:00;236;96;2,5
215;Challenge;2024-02-08 12:22:00;2024-02-08 12:59:00;2,058;2024-02-08 12:22:00;2024-02-08 12:59:00;37;37;3,4
216;Challenge;2024-02-08 08:39:00;2024-02-08 12:20:00;12,358;2024-02-08 08:39:00;2024-02-08 12:20:00;221;221;3,5
217;Challenge;2024-02-08 09:11:00;2024-02-08 12:05:00;5,829;2024-02-08 09:11:00;2024-02-08 10:03:00;174;53;7,6
218;Challenge;2024-02-07 08:33:00;2024-02-07 20:11:00;32,923;2024-02-07 08:33:00;2024-02-07 14:00:00;698;327;7,1
219;Challenge;2024-02-07 08:48:00;2024-02-07 18:58:00;32,69;2024-02-07 08:48:00;2024-02-07 17:54:00;610;546;5
220;Challenge;2024-02-07 13:28:00;2024-02-07 18:13:00;7,262;2024-02-07 13:28:00;2024-02-07 16:33:00;285;185;2,4
221;Ecowatt;2024-02-06 18:22:00;2024-02-07 17:17:00;55,129;2024-02-06 18:22:00;2024-02-07 02:26:00;1376;485;7,1
222;Challenge;2024-02-07 08:44:00;2024-02-07 12:09:00;16,584;2024-02-07 08:44:00;2024-02-07 11:01:00;206;137;7,9
223;Ecowatt;2024-02-06 22:56:00;2024-02-07 08:53:00;19,708;2024-02-06 22:56:00;2024-02-07 05:27:00;597;391;3,6
224;Ecowatt;2024-02-06 18:50:00;2024-02-06 21:51:00;9,994;2024-02-06 18:50:00;2024-02-06 21:51:00;181;181;3,5
225;Ecowatt;2024-02-06 08:31:00;2024-02-06 17:47:00;38,468;2024-02-06 08:31:00;2024-02-06 16:47:00;556;496;7,5
226;Challenge;2024-02-05 23:29:00;2024-02-06 08:13:00;18,578;2024-02-05 23:29:00;2024-02-06 06:00:00;525;391;3,6
227;Challenge;2024-02-05 13:59:00;2024-02-05 20:03:00;17,653;2024-02-05 13:59:00;2024-02-05 16:39:00;365;160;7,2
228;Challenge;2024-02-05 07:55:00;2024-02-05 19:26:00;19,723;2024-02-05 10:59:00;2024-02-05 19:26:00;692;507;7,2
229;Challenge;2024-02-05 09:31:00;2024-02-05 17:34:00;26,997;2024-02-05 11:10:00;2024-02-05 16:09:00;483;300;6,8
230;Challenge;2024-02-05 12:23:00;2024-02-05 17:21:00;3,378;2024-02-05 12:23:00;2024-02-05 14:38:00;298;136;1,6
231;Challenge;2024-02-05 07:06:00;2024-02-05 16:10:00;24,392;2024-02-05 11:01:00;2024-02-05 14:46:00;545;226;7,2
232;Challenge;2024-02-05 08:50:00;2024-02-05 15:50:00;12,926;2024-02-05 08:50:00;2024-02-05 12:50:00;421;241;3,5
233;Challenge;2024-02-05 06:12:00;2024-02-05 11:55:00;14,82;2024-02-05 06:12:00;2024-02-05 08:44:00;344;153;7,2
234;Challenge;2024-02-04 20:06:00;2024-02-05 07:15:00;42,724;2024-02-04 21:59:00;2024-02-05 04:02:00;670;364;7,3
235;Challenge;2024-02-04 09:12:00;2024-02-04 12:55:00;21,757;2024-02-04 09:13:00;2024-02-04 12:25:00;223;193;6,9
236;Challenge;2024-02-03 22:23:00;2024-02-04 08:13:00;23,229;2024-02-03 22:23:00;2024-02-04 01:34:00;590;192;7,6
237;Challenge;2024-02-03 07:01:00;2024-02-03 18:09:00;21,996;2024-02-03 07:01:00;2024-02-03 10:44:00;669;223;7,1
238;Challenge;2024-02-02 21:21:00;2024-02-03 16:32:00;17,13;2024-02-02 21:21:00;2024-02-03 03:20:00;1151;359;3,5
239;Challenge;2024-02-02 12:12:00;2024-02-02 18:38:00;19,829;2024-02-02 12:12:00;2024-02-02 15:10:00;387;179;7,2
240;Challenge;2024-02-02 10:43:00;2024-02-02 18:34:00;8,305;2024-02-02 10:43:00;2024-02-02 13:27:00;471;164;3,5
241;Challenge;2024-02-02 13:19:00;2024-02-02 17:42:00;3,605;2024-02-02 13:19:00;2024-02-02 14:51:00;264;93;2,4
242;Challenge;2024-02-02 09:37:00;2024-02-02 17:35:00;48,598;2024-02-02 11:00:00;2024-02-02 17:35:00;478;395;7,5
243;Challenge;2024-02-02 08:14:00;2024-02-02 16:49:00;17,295;2024-02-02 11:01:00;2024-02-02 13:41:00;515;160;7,2
244;Challenge;2024-02-02 08:31:00;2024-02-02 16:38:00;10,362;2024-02-02 08:31:00;2024-02-02 14:54:00;488;384;3,5
245;Challenge;2024-02-02 11:12:00;2024-02-02 16:27:00;3,366;2024-02-02 11:12:00;2024-02-02 13:27:00;315;136;1,6
246;Challenge;2024-02-02 08:04:00;2024-02-02 15:36:00;24,833;2024-02-02 11:00:00;2024-02-02 14:51:00;452;232;7,2
247;Challenge;2024-02-02 06:24:00;2024-02-02 15:04:00;9,037;2024-02-02 06:24:00;2024-02-02 08:11:00;520;107;7,2
248;Challenge;2024-02-01 17:48:00;2024-02-02 08:07:00;36,781;2024-02-01 21:58:00;2024-02-02 03:02:00;860;304;7,6
249;Challenge;2024-02-01 07:54:00;2024-02-01 19:47:00;29,763;2024-02-01 10:59:00;2024-02-01 19:47:00;713;528;7,2
250;Challenge;2024-02-01 09:37:00;2024-02-01 17:42:00;32,807;2024-02-01 11:10:00;2024-02-01 16:49:00;485;340;6,6
251;Challenge;2024-02-01 11:54:00;2024-02-01 17:40:00;32,611;2024-02-01 11:54:00;2024-02-01 16:49:00;346;295;7,2
252;Challenge;2024-02-01 10:36:00;2024-02-01 13:02:00;7,903;2024-02-01 10:36:00;2024-02-01 13:02:00;146;146;3,5
253;Challenge;2024-02-01 08:36:00;2024-02-01 12:44:00;12,612;2024-02-01 08:36:00;2024-02-01 12:32:00;248;236;3,5
254;Challenge;2024-02-01 08:18:00;2024-02-01 11:53:00;7,712;2024-02-01 08:18:00;2024-02-01 11:34:00;216;196;2,5
255;Challenge;2024-01-31 11:18:00;2024-01-31 17:12:00;3,605;2024-01-31 11:18:00;2024-01-31 13:43:00;355;146;1,6
256;Challenge;2024-01-31 09:00:00;2024-01-31 12:12:00;12,879;2024-01-31 09:01:00;2024-01-31 10:51:00;192;111;7,7
257;Challenge;2024-01-31 07:45:00;2024-01-31 10:47:00;21,496;2024-01-31 07:45:00;2024-01-31 10:47:00;182;182;7,2
258;Challenge;2024-01-30 22:42:00;2024-01-31 06:12:00;14,993;2024-01-30 22:42:00;2024-01-31 01:15:00;450;153;7,3
259;Challenge;2024-01-30 13:35:00;2024-01-30 17:56:00;29,939;2024-01-30 13:35:00;2024-01-30 17:56:00;261;261;7,1
260;Challenge;2024-01-30 08:49:00;2024-01-30 17:33:00;17,075;2024-01-30 11:01:00;2024-01-30 13:37:00;524;156;7,4
261;Challenge;2024-01-30 08:38:00;2024-01-30 17:25:00;12,252;2024-01-30 08:38:00;2024-01-30 15:34:00;528;417;3,5
262;Challenge;2024-01-30 06:55:00;2024-01-30 17:13:00;18,746;2024-01-30 06:55:00;2024-01-30 10:07:00;619;192;7,2
263;Challenge;2024-01-30 10:30:00;2024-01-30 15:58:00;17,604;2024-01-30 10:30:00;2024-01-30 15:58:00;329;329;3,5
264;Challenge;2024-01-30 12:52:00;2024-01-30 15:28:00;4,334;2024-01-30 12:52:00;2024-01-30 14:42:00;156;111;2,4
265;Challenge;2024-01-29 18:15:00;2024-01-30 04:49:00;29,701;2024-01-29 22:00:00;2024-01-30 04:49:00;634;410;7,4
266;Challenge;2024-01-29 17:56:00;2024-01-29 20:53:00;10,028;2024-01-29 17:56:00;2024-01-29 20:53:00;177;177;3,5
267;Challenge;2024-01-29 11:40:00;2024-01-29 19:33:00;36,761;2024-01-29 11:40:00;2024-01-29 17:26:00;473;346;7
268;Challenge;2024-01-29 08:10:00;2024-01-29 19:28:00;29,087;2024-01-29 08:10:00;2024-01-29 13:10:00;679;301;7
269;Challenge;2024-01-29 11:12:00;2024-01-29 19:16:00;8,47;2024-01-29 11:12:00;2024-01-29 14:00:00;484;169;3,4
270;Challenge;2024-01-29 13:46:00;2024-01-29 17:40:00;17,09;2024-01-29 13:46:00;2024-01-29 16:29:00;235;164;7,2
271;Challenge;2024-01-29 11:27:00;2024-01-29 17:19:00;4,625;2024-01-29 11:27:00;2024-01-29 14:32:00;353;186;1,6
272;Challenge;2024-01-29 09:13:00;2024-01-29 17:16:00;42,757;2024-01-29 09:13:00;2024-01-29 17:15:00;483;483;7,8
273;Challenge;2024-01-29 12:07:00;2024-01-29 16:48:00;19,682;2024-01-29 12:07:00;2024-01-29 15:05:00;281;178;7,2
274;Challenge;2024-01-29 08:05:00;2024-01-29 16:40:00;26,073;2024-01-29 11:01:00;2024-01-29 14:59:00;516;239;7,6
275;Challenge;2024-01-29 09:31:00;2024-01-29 15:45:00;24,026;2024-01-29 11:00:00;2024-01-29 14:44:00;374;225;7,2
276;Challenge;2024-01-28 20:46:00;2024-01-29 07:25:00;40,517;2024-01-28 22:00:00;2024-01-29 03:45:00;639;345;7,3
277;Challenge;2024-01-27 22:31:00;2024-01-28 17:16:00;33,447;2024-01-27 22:31:00;2024-01-28 04:17:00;1125;346;6,6
278;Challenge;2024-01-27 22:01:00;2024-01-28 12:19:00;16,56;2024-01-27 22:01:00;2024-01-28 03:58:00;858;357;3,5
279;Challenge;2024-01-27 17:47:00;2024-01-28 12:17:00;37,294;2024-01-27 17:48:00;2024-01-28 03:08:00;1110;561;7,5
280;Challenge;2024-01-27 16:53:00;2024-01-27 17:00:00;0,086;2024-01-27 16:53:00;2024-01-27 16:58:00;8;5;0,8
281;Challenge;2024-01-27 16:41:00;2024-01-27 16:53:00;0,145;2024-01-27 16:41:00;2024-01-27 16:51:00;12;10;0,8
282;Challenge;2024-01-27 15:32:00;2024-01-27 16:39:00;1,535;2024-01-27 15:32:00;2024-01-27 16:39:00;67;67;1,5
283;Challenge;2024-01-26 10:25:00;2024-01-26 18:44:00;57,605;2024-01-26 10:25:00;2024-01-26 18:15:00;500;471;7,4
284;Challenge;2024-01-26 09:15:00;2024-01-26 17:29:00;40,935;2024-01-26 11:00:00;2024-01-26 17:29:00;494;389;6,5
285;Challenge;2024-01-26 13:46:00;2024-01-26 17:17:00;3,886;2024-01-26 13:46:00;2024-01-26 15:26:00;211;101;2,5
286;Challenge;2024-01-26 06:58:00;2024-01-26 16:50:00;19,798;2024-01-26 06:58:00;2024-01-26 10:19:00;593;201;7,2
287;Challenge;2024-01-26 11:14:00;2024-01-26 16:21:00;3,7;2024-01-26 11:14:00;2024-01-26 13:39:00;308;146;1,6
288;Challenge;2024-01-26 09:23:00;2024-01-26 15:24:00;13,182;2024-01-26 09:23:00;2024-01-26 13:30:00;361;247;3,6
289;Challenge;2024-01-26 08:43:00;2024-01-26 14:22:00;12,133;2024-01-26 08:46:00;2024-01-26 11:15:00;339;149;6,6
290;Challenge;2024-01-26 12:07:00;2024-01-26 13:06:00;6,956;2024-01-26 12:07:00;2024-01-26 13:06:00;60;60;7,1
291;Challenge;2024-01-25 20:47:00;2024-01-26 07:41:00;17,177;2024-01-25 20:47:00;2024-01-26 02:00:00;654;314;3,6
292;Challenge;2024-01-25 08:06:00;2024-01-25 19:34:00;34,696;2024-01-25 08:06:00;2024-01-25 19:34:00;688;688;7,2
293;Challenge;2024-01-25 11:50:00;2024-01-25 17:56:00;44,674;2024-01-25 11:50:00;2024-01-25 17:56:00;366;366;7,7
294;Challenge;2024-01-25 15:06:00;2024-01-25 17:48:00;4,644;2024-01-25 15:06:00;2024-01-25 17:07:00;162;121;2,5
295;Challenge;2024-01-25 13:41:00;2024-01-25 17:34:00;5,773;2024-01-25 13:41:00;2024-01-25 15:38:00;234;118;3,3
296;Challenge;2024-01-25 09:36:00;2024-01-25 15:02:00;32,249;2024-01-25 09:36:00;2024-01-25 14:09:00;326;273;7,7
297;Challenge;2024-01-25 12:58:00;2024-01-25 13:38:00;2,262;2024-01-25 12:58:00;2024-01-25 13:38:00;41;41;3,5
298;Challenge;2024-01-24 18:36:00;2024-01-25 07:25:00;43,17;2024-01-24 18:41:00;2024-01-25 00:56:00;769;375;7,2
299;Challenge;2024-01-24 08:02:00;2024-01-24 20:24:00;28,263;2024-01-24 11:00:00;2024-01-24 15:21:00;742;262;7,2
300;Challenge;2024-01-24 12:39:00;2024-01-24 17:25:00;3,358;2024-01-24 12:39:00;2024-01-24 14:04:00;287;86;2,5
301;Challenge;2024-01-24 11:10:00;2024-01-24 17:10:00;14,942;2024-01-24 11:10:00;2024-01-24 13:45:00;360;155;7,2
302;Challenge;2024-01-24 11:21:00;2024-01-24 16:13:00;4,287;2024-01-24 11:21:00;2024-01-24 14:11:00;292;171;1,6
303;Challenge;2024-01-24 09:14:00;2024-01-24 14:22:00;24,647;2024-01-24 09:14:00;2024-01-24 12:34:00;309;201;7,6
304;Challenge;2024-01-24 12:08:00;2024-01-24 13:14:00;7,735;2024-01-24 12:08:00;2024-01-24 13:14:00;66;66;7,1
305;Challenge;2024-01-23 18:38:00;2024-01-24 07:33:00;39,937;2024-01-23 18:38:00;2024-01-24 00:49:00;775;372;7,1
306;Challenge;2024-01-23 18:35:00;2024-01-23 21:51:00;11,202;2024-01-23 18:35:00;2024-01-23 21:51:00;197;197;3,5
307;Challenge;2024-01-23 11:49:00;2024-01-23 17:13:00;3,086;2024-01-23 11:49:00;2024-01-23 13:49:00;325;121;1,6
308;Challenge;2024-01-23 07:02:00;2024-01-23 16:10:00;23,805;2024-01-23 11:01:00;2024-01-23 14:40:00;549;220;7,2
309;Challenge;2024-01-23 10:58:00;2024-01-23 15:51:00;3,614;2024-01-23 10:58:00;2024-01-23 12:30:00;294;92;2,5
310;Challenge;2024-01-23 11:39:00;2024-01-23 14:49:00;22,009;2024-01-23 11:39:00;2024-01-23 14:49:00;191;191;8,1
311;Challenge;2024-01-23 11:49:00;2024-01-23 14:13:00;12,889;2024-01-23 11:49:00;2024-01-23 14:13:00;144;144;6,9
312;Challenge;2024-01-22 21:34:00;2024-01-23 08:10:00;17,761;2024-01-22 21:34:00;2024-01-23 03:48:00;636;374;3,6
313;Challenge;2024-01-22 13:45:00;2024-01-22 19:52:00;36,941;2024-01-22 13:45:00;2024-01-22 19:29:00;368;344;7,2
314;Challenge;2024-01-22 08:31:00;2024-01-22 19:21:00;33,332;2024-01-22 08:31:00;2024-01-22 14:04:00;650;333;7,1
315;Challenge;2024-01-22 11:30:00;2024-01-22 19:02:00;6,208;2024-01-22 11:30:00;2024-01-22 13:53:00;453;144;3,4
316;Challenge;2024-01-22 13:10:00;2024-01-22 18:08:00;36,513;2024-01-22 13:10:00;2024-01-22 18:08:00;298;298;7,4
317;Challenge;2024-01-22 12:02:00;2024-01-22 18:05:00;40,611;2024-01-22 12:02:00;2024-01-22 18:05:00;363;363;7,3
318;Challenge;2024-01-22 11:32:00;2024-01-22 17:16:00;3,265;2024-01-22 11:32:00;2024-01-22 13:42:00;345;131;1,6
319;Challenge;2024-01-22 08:48:00;2024-01-22 17:14:00;43,074;2024-01-22 11:00:00;2024-01-22 17:00:00;507;360;7,4
320;Challenge;2024-01-22 09:26:00;2024-01-22 13:41:00;32,659;2024-01-22 09:26:00;2024-01-22 13:41:00;255;255;7,8
321;Challenge;2024-01-22 12:06:00;2024-01-22 13:09:00;6,568;2024-01-22 12:06:00;2024-01-22 13:09:00;63;63;7,1
322;Challenge;2024-01-22 08:56:00;2024-01-22 13:04:00;12,562;2024-01-22 08:56:00;2024-01-22 12:52:00;248;236;3,5
323;Challenge;2024-01-22 06:17:00;2024-01-22 11:19:00;14,923;2024-01-22 06:17:00;2024-01-22 08:54:00;303;157;7,2
324;Challenge;2024-01-21 17:38:00;2024-01-21 17:49:00;1,269;2024-01-21 17:38:00;2024-01-21 17:49:00;12;12;7,2
325;Challenge;2024-01-20 13:13:00;2024-01-20 19:09:00;18,709;2024-01-20 13:13:00;2024-01-20 19:09:00;357;357;3,5
326;Challenge;2024-01-19 20:10:00;2024-01-20 16:34:00;30,367;2024-01-19 20:10:00;2024-01-20 16:34:00;1225;1225;6,6
327;Challenge;2024-01-20 14:52:00;2024-01-20 15:04:00;1,29;2024-01-20 14:52:00;2024-01-20 15:04:00;13;12;7
328;Challenge;2024-01-19 18:06:00;2024-01-20 09:47:00;30,494;2024-01-19 18:06:00;2024-01-19 22:18:00;941;253;7,5
329;Challenge;2024-01-19 07:54:00;2024-01-19 19:25:00;18,669;2024-01-19 10:59:00;2024-01-19 19:25:00;691;506;7,2
330;Challenge;2024-01-19 12:08:00;2024-01-19 17:58:00;21,051;2024-01-19 12:08:00;2024-01-19 15:17:00;351;189;7,2
331;Challenge;2024-01-19 12:36:00;2024-01-19 17:23:00;4,734;2024-01-19 12:37:00;2024-01-19 15:47:00;287;191;1,6
332;Challenge;2024-01-19 14:01:00;2024-01-19 16:17:00;15,934;2024-01-19 14:01:00;2024-01-19 16:17:00;137;137;7,2
333;Challenge;2024-01-19 08:51:00;2024-01-19 13:20:00;14,003;2024-01-19 09:26:00;2024-01-19 12:31:00;269;186;6,6
334;Challenge;2024-01-18 21:40:00;2024-01-19 09:20:00;17,662;2024-01-18 21:40:00;2024-01-19 03:56:00;700;377;3,5
335;Challenge;2024-01-18 09:26:00;2024-01-18 19:13:00;6,427;2024-01-18 09:26:00;2024-01-18 11:53:00;587;147;3,3
336;Challenge;2024-01-18 13:38:00;2024-01-18 17:56:00;14,893;2024-01-18 13:38:00;2024-01-18 16:33:00;259;175;6,9
337;Challenge;2024-01-18 11:39:00;2024-01-18 17:17:00;13,563;2024-01-18 11:39:00;2024-01-18 13:48:00;339;130;7,1
338;Challenge;2024-01-18 13:41:00;2024-01-18 17:11:00;23,941;2024-01-18 13:41:00;2024-01-18 17:10:00;210;210;7,1
339;Challenge;2024-01-18 13:22:00;2024-01-18 14:43:00;4,616;2024-01-18 13:22:00;2024-01-18 14:43:00;81;81;3,5
340;Ecowatt;2024-01-17 18:26:00;2024-01-18 07:30:00;50,556;2024-01-17 18:26:00;2024-01-18 01:17:00;785;412;7,7
341;Challenge;2024-01-16 20:43:00;2024-01-16 23:53:00;10,341;2024-01-16 20:43:00;2024-01-16 23:53:00;190;190;3,5
342;Challenge;2024-01-16 13:06:00;2024-01-16 19:57:00;8,017;2024-01-16 13:06:00;2024-01-16 15:59:00;412;174;3,5
343;Challenge;2024-01-16 07:59:00;2024-01-16 19:23:00;16,707;2024-01-16 10:59:00;2024-01-16 19:22:00;685;504;7,2
344;Challenge;2024-01-16 12:38:00;2024-01-16 17:47:00;10,061;2024-01-16 12:38:00;2024-01-16 14:20:00;309;102;7,1
345;Challenge;2024-01-16 09:01:00;2024-01-16 17:41:00;11,24;2024-01-16 09:01:00;2024-01-16 15:42:00;521;401;3,5
346;Challenge;2024-01-16 11:19:00;2024-01-16 17:11:00;4,437;2024-01-16 11:19:00;2024-01-16 14:14:00;352;176;1,6
347;Challenge;2024-01-16 13:52:00;2024-01-16 15:58:00;3,641;2024-01-16 13:53:00;2024-01-16 15:26:00;126;94;2,4
348;Challenge;2024-01-16 11:23:00;2024-01-16 13:43:00;7,995;2024-01-16 11:23:00;2024-01-16 13:43:00;140;140;3,5
349;Challenge;2024-01-15 20:11:00;2024-01-15 22:45:00;8,332;2024-01-15 20:11:00;2024-01-15 22:45:00;154;154;3,5
350;Challenge;2024-01-15 17:06:00;2024-01-15 18:21:00;8,901;2024-01-15 17:06:00;2024-01-15 18:21:00;76;76;7,2
351;Challenge;2024-01-15 11:38:00;2024-01-15 18:19:00;17,875;2024-01-15 11:38:00;2024-01-15 14:54:00;402;196;7,1
352;Challenge;2024-01-15 13:06:00;2024-01-15 18:08:00;16,55;2024-01-15 13:06:00;2024-01-15 15:40:00;302;154;7,2
353;Challenge;2024-01-15 16:03:00;2024-01-15 17:46:00;1,677;2024-01-15 16:03:00;2024-01-15 16:48:00;104;46;2,5
354;Challenge;2024-01-15 10:18:00;2024-01-15 17:05:00;42,433;2024-01-15 10:18:00;2024-01-15 16:05:00;408;347;7,5
355;Challenge;2024-01-15 10:09:00;2024-01-15 14:11:00;22,992;2024-01-15 10:09:00;2024-01-15 14:11:00;242;242;6,8
356;Challenge;2024-01-15 06:12:00;2024-01-15 09:31:00;15,378;2024-01-15 06:12:00;2024-01-15 08:54:00;199;162;7,2
357;Challenge;2024-01-12 19:32:00;2024-01-14 19:20:00;31,653;2024-01-12 19:32:00;2024-01-13 01:08:00;2869;337;6,7
358;Challenge;2024-01-13 19:01:00;2024-01-14 10:11:00;44,251;2024-01-13 19:01:00;2024-01-14 00:59:00;911;359;7,7
359;Challenge;2024-01-12 06:53:00;2024-01-13 10:19:00;30,336;2024-01-12 06:53:00;2024-01-12 11:48:00;1647;295;7,2
360;Challenge;2024-01-12 21:10:00;2024-01-13 07:56:00;19,978;2024-01-12 21:10:00;2024-01-13 04:12:00;646;422;3,5
361;Challenge;2024-01-12 07:50:00;2024-01-12 19:24:00;21,229;2024-01-12 11:00:00;2024-01-12 19:23:00;694;504;7,5
362;Challenge;2024-01-12 12:03:00;2024-01-12 18:16:00;18,984;2024-01-12 12:03:00;2024-01-12 14:56:00;374;173;7,2
363;Challenge;2024-01-12 11:18:00;2024-01-12 17:45:00;18,118;2024-01-12 11:18:00;2024-01-12 14:32:00;387;194;7,2
364;Challenge;2024-01-12 10:36:00;2024-01-12 17:23:00;4,571;2024-01-12 10:36:00;2024-01-12 13:36:00;407;181;1,6
365;Challenge;2024-01-12 09:38:00;2024-01-12 16:30:00;9,297;2024-01-12 09:38:00;2024-01-12 15:43:00;412;365;3,5
366;Challenge;2024-01-12 08:45:00;2024-01-12 13:30:00;1,782;2024-01-12 13:14:00;2024-01-12 13:30:00;285;17;6,6
367;Challenge;2024-01-12 12:38:00;2024-01-12 13:11:00;1,844;2024-01-12 12:38:00;2024-01-12 13:11:00;34;34;3,4
368;Challenge;2024-01-12 06:30:00;2024-01-12 12:33:00;10,541;2024-01-12 06:30:00;2024-01-12 08:33:00;364;123;7,2
369;Challenge;2024-01-11 08:39:00;2024-01-11 21:48:00;13,133;2024-01-11 08:39:00;2024-01-11 18:57:00;790;618;3,5
370;Challenge;2024-01-11 08:40:00;2024-01-11 19:12:00;21,931;2024-01-11 08:40:00;2024-01-11 12:46:00;633;247;6,9
371;Challenge;2024-01-11 08:39:00;2024-01-11 18:03:00;51,842;2024-01-11 08:39:00;2024-01-11 17:38:00;565;539;6,5
372;Challenge;2024-01-11 16:36:00;2024-01-11 17:53:00;3,026;2024-01-11 16:36:00;2024-01-11 17:53:00;77;77;2,4
373;Challenge;2024-01-11 11:10:00;2024-01-11 16:52:00;40,921;2024-01-11 11:10:00;2024-01-11 16:52:00;342;342;7,5
374;Challenge;2024-01-11 13:38:00;2024-01-11 16:09:00;8,551;2024-01-11 13:39:00;2024-01-11 16:09:00;151;151;3,5
375;Challenge;2024-01-10 17:49:00;2024-01-11 08:21:00;35,745;2024-01-10 17:49:00;2024-01-10 22:41:00;873;293;7,5
376;Challenge;2024-01-10 07:57:00;2024-01-10 19:25:00;17,274;2024-01-10 11:00:00;2024-01-10 19:25:00;688;506;7,2
377;Challenge;2024-01-10 09:09:00;2024-01-10 18:12:00;27,882;2024-01-10 09:09:00;2024-01-10 15:20:00;543;371;5
378;Challenge;2024-01-10 08:51:00;2024-01-10 17:21:00;22,552;2024-01-10 11:00:00;2024-01-10 14:07:00;510;188;7,5
379;Challenge;2024-01-10 08:04:00;2024-01-10 17:03:00;25,38;2024-01-10 11:00:00;2024-01-10 15:01:00;539;242;7,2
380;Challenge;2024-01-10 12:09:00;2024-01-10 13:10:00;6,383;2024-01-10 12:09:00;2024-01-10 13:10:00;62;62;7,1
381;Challenge;2024-01-10 08:51:00;2024-01-10 12:10:00;22,314;2024-01-10 08:51:00;2024-01-10 11:56:00;199;186;7,7
382;Challenge;2024-01-09 21:06:00;2024-01-10 09:12:00;20,09;2024-01-09 21:06:00;2024-01-10 04:06:00;727;421;3,6
383;Challenge;2024-01-09 11:31:00;2024-01-09 17:58:00;45,97;2024-01-09 11:31:00;2024-01-09 17:47:00;388;377;7,6
384;Challenge;2024-01-09 10:53:00;2024-01-09 17:58:00;16,877;2024-01-09 10:53:00;2024-01-09 17:57:00;426;425;7,2
385;Challenge;2024-01-09 11:02:00;2024-01-09 13:47:00;16,758;2024-01-09 11:02:00;2024-01-09 13:47:00;166;165;6,9
386;Challenge;2024-01-09 08:24:00;2024-01-09 11:15:00;3,172;2024-01-09 08:24:00;2024-01-09 10:29:00;172;126;1,6
387;Autres;2024-01-08 21:42:00;2024-01-09 07:33:00;14,505;2024-01-08 21:42:00;2024-01-09 02:31:00;592;290;3,6
388;Autres;2024-01-08 17:09:00;2024-01-08 18:29:00;8,383;2024-01-08 17:09:00;2024-01-08 18:29:00;80;80;7,2
389;Autres;2024-01-08 09:20:00;2024-01-08 18:09:00;37,785;2024-01-08 09:20:00;2024-01-08 17:48:00;529;508;7,6
390;Autres;2024-01-08 08:44:00;2024-01-08 17:44:00;48,05;2024-01-08 08:44:00;2024-01-08 16:12:00;541;448;7,8
391;Autres;2024-01-08 08:25:00;2024-01-08 17:38:00;13,111;2024-01-08 08:25:00;2024-01-08 15:38:00;553;433;3,5
